 IPER  ISTEP           TLEN          ILYR                  STAIN                  TOPIN                  BOTIN                  GHBIN                  WELIN                  DRNIN                  STAOUT                  TOPOUT                  BOTOUT                  GHBOUT                  WELOUT                  DRNOUT                  ABER
 2          7          17.00000000      36         3.28517068e+00   1.44399229e+03   5.60371597e-02   4.30107236e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   5.96723182e-05   1.48966722e+03   0.00000000e+00   0.00000000e+00   6.77275161e-01   -3.30217756e-04 
 2          7          17.00000000      37         2.38740005e+00   1.48966722e+03   6.20249028e+02   8.63793432e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   5.60371597e-02   5.50114946e+02   0.00000000e+00   1.64748294e+03   1.02988612e+00   -8.15179436e-04 
 2          7          17.00000000      38         1.38905588e+00   5.50114946e+02   3.39212820e+02   2.34831631e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   6.20249028e+02   2.91607114e+02   0.00000000e+00   0.00000000e+00   2.34297379e+00   8.69297797e-04  
 2          7          17.00000000      39         5.10231254e-01   2.91607114e+02   1.61713194e+02   3.32865366e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.39212820e+02   1.43043286e+02   0.00000000e+00   0.00000000e+00   4.86123421e+00   -2.65075592e-04 
 2          7          17.00000000      40         3.83191383e-01   1.43043286e+02   0.00000000e+00   3.74655899e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.61713194e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.91787963e+01   7.71363715e-05  
 2          8          18.00000000      1          7.20000060e-09   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   7.20005270e-09   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.21064673e-14 
 2          8          18.00000000      2          9.60000079e-09   7.20005270e-09   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.67999967e-08   0.00000000e+00   0.00000000e+00   0.00000000e+00   5.68434189e-14  
 2          8          18.00000000      3          1.12000001e+00   1.67999967e-08   0.00000000e+00   4.82041548e+00   0.00000000e+00   0.00000000e+00   6.47892078e-09   0.00000000e+00   5.94012483e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.90667666e-04  
 2          8          18.00000000      4          1.28125000e+00   5.94012483e+00   4.15525392e-10   3.17266384e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.89483180e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   -3.04714188e-04 
 2          8          18.00000000      5          1.48370000e+00   3.89483180e+01   0.00000000e+00   1.13540732e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   4.15525392e-10   5.17855117e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   5.79410976e-04  
 2          8          18.00000000      6          1.72592500e+00   5.17855117e+01   0.00000000e+00   1.73776398e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   7.08903443e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   -1.26780155e-03 
 2          8          18.00000000      7          1.84920000e+00   7.08903443e+01   0.00000000e+00   4.03619093e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.13102247e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -7.93247112e-04 
 2          8          18.00000000      8          2.09245000e+00   1.13102247e+02   0.00000000e+00   1.25368117e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.27729260e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.24896813e-03  
 2          8          18.00000000      9          2.25680000e+00   1.27729260e+02   0.00000000e+00   1.94623321e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.49447681e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   7.10963496e-04  
 2          8          18.00000000      10         2.42030000e+00   1.49447681e+02   0.00000000e+00   4.08921452e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.92761533e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -1.40714024e-03 
 2          8          18.00000000      11         2.62600000e+00   1.92761533e+02   0.00000000e+00   1.45680819e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.09955367e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.47720096e-04  
 2          8          18.00000000      12         2.87107500e+00   2.09955367e+02   0.00000000e+00   2.18993601e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.34725960e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -1.57656545e-04 
 2          8          18.00000000      13         2.99700000e+00   2.34725960e+02   0.00000000e+00   4.98197141e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.87541840e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   8.34404230e-04  
 2          8          18.00000000      14         3.24310000e+00   2.87541840e+02   1.47246804e-07   1.53029609e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.06089755e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -1.85434824e-03 
 2          8          18.00000000      15         3.41040000e+00   3.06089755e+02   0.00000000e+00   2.36502842e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.47246804e-07   3.33150260e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.78848250e-04  
 2          8          18.00000000      16         3.57615000e+00   3.33150260e+02   1.89478063e-14   4.93411935e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.86070372e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -2.76778987e-03 
 2          8          18.00000000      17         3.78510000e+00   3.86070372e+02   8.05281767e-13   1.75173058e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.89478063e-14   4.07370063e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.71473337e-03  
 2          8          18.00000000      18         4.03302500e+00   4.07370063e+02   0.00000000e+00   2.62742536e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   8.05281767e-13   4.37673898e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.44347781e-03  
 2          8          18.00000000      19         3.99136663e+00   4.37673898e+02   0.00000000e+00   7.52789627e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   5.16946659e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -2.43187913e-03 
 2          8          18.00000000      20         4.10900283e+00   5.16946659e+02   3.53376587e-12   2.53225153e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   5.46373841e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   4.33637319e-03  
 2          8          18.00000000      21         4.06281834e+00   5.46373841e+02   1.01370764e-12   3.96832386e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.53376587e-12   5.90125205e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.30691679e-03 
 2          8          18.00000000      22         4.17985634e+00   5.90125205e+02   0.00000000e+00   8.39522716e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.01370764e-12   6.78255920e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.41282946e-03  
 2          8          18.00000000      23         4.17042477e+00   6.78255920e+02   0.00000000e+00   2.99243944e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   7.12351623e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -8.84451580e-04 
 2          8          18.00000000      24         4.30061180e+00   7.12351623e+02   0.00000000e+00   4.49006535e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   7.61552574e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.15172824e-04  
 2          8          18.00000000      25         4.29876006e+00   7.61552574e+02   0.00000000e+00   1.01289333e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   8.67141527e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -8.59975064e-04 
 2          8          18.00000000      26         4.44303240e+00   8.67141527e+02   4.73695157e-15   3.08206657e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   9.02402060e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.16497610e-03  
 2          8          18.00000000      27         4.45178598e+00   9.02402060e+02   0.00000000e+00   4.73111876e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   4.73695157e-15   9.54167154e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -2.12114077e-03 
 2          8          18.00000000      28         4.60766231e+00   9.54167154e+02   7.75025057e-08   9.65444972e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.05531291e+03   0.00000000e+00   0.00000000e+00   0.00000000e+00   6.40679197e-03  
 2          8          18.00000000      29         4.62553309e+00   1.05531291e+03   0.00000000e+00   3.36834839e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   7.75025057e-08   1.09362864e+03   0.00000000e+00   0.00000000e+00   0.00000000e+00   -6.71779932e-03 
 2          8          18.00000000      30         4.78793051e+00   1.09362864e+03   4.73695157e-15   4.96434977e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.14806026e+03   0.00000000e+00   0.00000000e+00   0.00000000e+00   -1.90200877e-04 
 2          8          18.00000000      31         4.79237432e+00   1.14806026e+03   8.05281767e-14   1.08029330e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   4.73695157e-15   1.26088176e+03   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.01166428e-04  
 2          8          18.00000000      32         4.91421006e+00   1.26088176e+03   0.00000000e+00   3.18925861e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   8.05281767e-14   1.29768665e+03   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.90615379e-03  
 2          8          18.00000000      33         4.60118253e+00   1.29768665e+03   0.00000000e+00   4.80753650e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.35036335e+03   0.00000000e+00   0.00000000e+00   0.00000000e+00   -1.52100283e-04 
 2          8          18.00000000      34         4.27947366e+00   1.35036335e+03   1.71003952e-11   9.34707437e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.44811475e+03   0.00000000e+00   0.00000000e+00   0.00000000e+00   -1.17892981e-03 
 2          8          18.00000000      35         3.52180812e+00   1.44811475e+03   5.96723182e-05   3.14750535e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.71003952e-11   1.48294463e+03   0.00000000e+00   0.00000000e+00   1.67171483e-01   -1.25464605e-04 
 2          8          18.00000000      36         3.29265269e+00   1.48294463e+03   5.60371597e-02   4.48554169e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   5.96723182e-05   1.53047174e+03   0.00000000e+00   0.00000000e+00   6.77275161e-01   -3.45854729e-04 
 2          8          18.00000000      37         2.41182573e+00   1.53047174e+03   6.47397195e+02   9.00816937e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   5.60371597e-02   5.73818286e+02   0.00000000e+00   1.69545895e+03   1.02988612e+00   -6.99748497e-04 
 2          8          18.00000000      38         1.41809591e+00   5.73818286e+02   3.51015423e+02   2.44894155e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   6.47397195e+02   3.01000153e+02   0.00000000e+00   0.00000000e+00   2.34297379e+00   8.99046487e-04  
 2          8          18.00000000      39         5.20172677e-01   3.01000153e+02   1.67193973e+02   3.47127014e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.51015423e+02   1.47550664e+02   0.00000000e+00   0.00000000e+00   4.86123421e+00   -3.21291550e-04 
 2          8          18.00000000      40         3.88131253e-01   1.47550664e+02   0.00000000e+00   3.90706093e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.67193973e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.98152906e+01   1.40879206e-04  
 2          9          19.00000000      1          7.20000060e-09   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   7.20005270e-09   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.21064673e-14 
 2          9          19.00000000      2          9.60000079e-09   7.20005270e-09   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.67999967e-08   0.00000000e+00   0.00000000e+00   0.00000000e+00   5.68434189e-14  
 2          9          19.00000000      3          1.12000001e+00   1.67999967e-08   0.00000000e+00   4.82041548e+00   0.00000000e+00   0.00000000e+00   6.47892078e-09   0.00000000e+00   5.94012483e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.90667666e-04  
 2          9          19.00000000      4          1.28125000e+00   5.94012483e+00   4.15525392e-10   3.17266384e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.89483180e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   -3.04714188e-04 
 2          9          19.00000000      5          1.48370000e+00   3.89483180e+01   0.00000000e+00   1.13540732e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   4.15525392e-10   5.17855117e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   5.79410976e-04  
 2          9          19.00000000      6          1.72592500e+00   5.17855117e+01   0.00000000e+00   1.73776398e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   7.08903443e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   -1.26780155e-03 
 2          9          19.00000000      7          1.84920000e+00   7.08903443e+01   0.00000000e+00   4.03619093e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.13102247e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -7.93247112e-04 
 2          9          19.00000000      8          2.09245000e+00   1.13102247e+02   0.00000000e+00   1.25368117e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.27729260e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.24896813e-03  
 2          9          19.00000000      9          2.25680000e+00   1.27729260e+02   0.00000000e+00   1.94623321e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.49447681e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   7.10963496e-04  
 2          9          19.00000000      10         2.42030000e+00   1.49447681e+02   0.00000000e+00   4.08921452e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.92761533e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -1.40714024e-03 
 2          9          19.00000000      11         2.62600000e+00   1.92761533e+02   0.00000000e+00   1.45680819e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.09955367e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.47720096e-04  
 2          9          19.00000000      12         2.87107500e+00   2.09955367e+02   0.00000000e+00   2.18993601e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.34725960e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -1.57656545e-04 
 2          9          19.00000000      13         2.99700000e+00   2.34725960e+02   0.00000000e+00   4.98197141e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.87541840e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   8.34404230e-04  
 2          9          19.00000000      14         3.24310000e+00   2.87541840e+02   1.47246804e-07   1.53029609e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.06089755e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -1.85434824e-03 
 2          9          19.00000000      15         3.41040000e+00   3.06089755e+02   0.00000000e+00   2.36502842e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.47246804e-07   3.33150260e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.78848250e-04  
 2          9          19.00000000      16         3.57615000e+00   3.33150260e+02   1.89478063e-14   4.93411935e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.86070372e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -2.76778987e-03 
 2          9          19.00000000      17         3.78510000e+00   3.86070372e+02   8.05281767e-13   1.75173058e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.89478063e-14   4.07370063e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.71473337e-03  
 2          9          19.00000000      18         4.03302500e+00   4.07370063e+02   0.00000000e+00   2.62742536e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   8.05281767e-13   4.37673898e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.44347781e-03  
 2          9          19.00000000      19         3.99136741e+00   4.37673898e+02   0.00000000e+00   7.74433582e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   5.19111061e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -2.43764598e-03 
 2          9          19.00000000      20         4.10900894e+00   5.19111061e+02   3.53376587e-12   2.62774283e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   5.49493164e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   4.33463996e-03  
 2          9          19.00000000      21         4.06283675e+00   5.49493164e+02   1.01370764e-12   4.12315360e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.53376587e-12   5.94792849e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.31228578e-03 
 2          9          19.00000000      22         4.17986990e+00   5.94792849e+02   0.00000000e+00   8.73439549e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.01370764e-12   6.86315231e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.44218054e-03  
 2          9          19.00000000      23         4.17044106e+00   6.86315231e+02   0.00000000e+00   3.11484313e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   7.21635023e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -9.19401628e-04 
 2          9          19.00000000      24         4.30065061e+00   7.21635023e+02   0.00000000e+00   4.67479677e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   7.72683350e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.91379064e-04  
 2          9          19.00000000      25         4.29881130e+00   7.72683350e+02   0.00000000e+00   1.05478434e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   8.82461356e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -7.61501962e-04 
 2          9          19.00000000      26         4.44307075e+00   8.82461356e+02   4.73695157e-15   3.20979800e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   9.18998961e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.44617934e-03  
 2          9          19.00000000      27         4.45187407e+00   9.18998961e+02   0.00000000e+00   4.92727065e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   4.73695157e-15   9.72725887e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -2.34546412e-03 
 2          9          19.00000000      28         4.60771946e+00   9.72725887e+02   7.75025057e-08   1.00545373e+02   0.00000000e+00   0.00000000e+00   1.46952284e-06   0.00000000e+00   1.07787230e+03   0.00000000e+00   0.00000000e+00   0.00000000e+00   6.67725032e-03  
 2          9          19.00000000      29         4.62571176e+00   1.07787230e+03   0.00000000e+00   3.50784191e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   7.75025057e-08   1.11758356e+03   0.00000000e+00   0.00000000e+00   0.00000000e+00   -7.13224822e-03 
 2          9          19.00000000      30         4.78823533e+00   1.11758356e+03   4.73695157e-15   5.16977511e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.17406970e+03   0.00000000e+00   0.00000000e+00   0.00000000e+00   -1.50446192e-04 
 2          9          19.00000000      31         4.79262473e+00   1.17406970e+03   8.05281767e-14   1.12492087e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   4.73695157e-15   1.29135428e+03   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.36332168e-04  
 2          9          19.00000000      32         4.91473243e+00   1.29135428e+03   0.00000000e+00   3.32084490e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   8.05281767e-14   1.32947555e+03   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.91159956e-03  
 2          9          19.00000000      33         4.60521176e+00   1.32947555e+03   0.00000000e+00   5.00575648e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.38413856e+03   0.00000000e+00   0.00000000e+00   0.00000000e+00   -2.33187085e-04 
 2          9          19.00000000      34         4.28567933e+00   1.38413856e+03   1.71003952e-11   9.73195121e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.48574480e+03   0.00000000e+00   0.00000000e+00   0.00000000e+00   -1.05437126e-03 
 2          9          19.00000000      35         3.52759892e+00   1.48574480e+03   5.96723182e-05   3.27701593e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.71003952e-11   1.52187570e+03   0.00000000e+00   0.00000000e+00   1.67171483e-01   -2.49997120e-04 
 2          9          19.00000000      36         3.29599616e+00   1.52187570e+03   5.60371597e-02   4.67002183e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   5.96723182e-05   1.57125094e+03   0.00000000e+00   0.00000000e+00   6.77275161e-01   -3.26855377e-04 
 2          9          19.00000000      37         2.42646216e+00   1.57125094e+03   6.74522712e+02   9.37842611e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   5.60371597e-02   5.97500222e+02   0.00000000e+00   1.74339888e+03   1.02988612e+00   -6.43304482e-04 
 2          9          19.00000000      38         1.43646147e+00   5.97500222e+02   3.62804413e+02   2.54957267e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   6.74522712e+02   3.10370255e+02   0.00000000e+00   0.00000000e+00   2.34297379e+00   8.82533527e-04  
 2          9          19.00000000      39         5.26708437e-01   3.10370255e+02   1.72668112e+02   3.61389497e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.62804413e+02   1.52038675e+02   0.00000000e+00   0.00000000e+00   4.86123421e+00   -2.97752267e-04 
 2          9          19.00000000      40         3.91334491e-01   1.52038675e+02   0.00000000e+00   4.06757228e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.72668112e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.04374473e+01   1.73324366e-04  
 2          10         20.00000000      1          7.20000060e-09   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   7.20005270e-09   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.21064673e-14 
 2          10         20.00000000      2          9.60000079e-09   7.20005270e-09   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.67999967e-08   0.00000000e+00   0.00000000e+00   0.00000000e+00   5.68434189e-14  
 2          10         20.00000000      3          1.12000001e+00   1.67999967e-08   0.00000000e+00   4.82041548e+00   0.00000000e+00   0.00000000e+00   6.47892078e-09   0.00000000e+00   5.94012483e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.90667666e-04  
 2          10         20.00000000      4          1.28125000e+00   5.94012483e+00   4.15525392e-10   3.17266384e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.89483180e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   -3.04714188e-04 
 2          10         20.00000000      5          1.48370000e+00   3.89483180e+01   0.00000000e+00   1.13540732e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   4.15525392e-10   5.17855117e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   5.79410976e-04  
 2          10         20.00000000      6          1.72592500e+00   5.17855117e+01   0.00000000e+00   1.73776398e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   7.08903443e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   -1.26780155e-03 
 2          10         20.00000000      7          1.84920000e+00   7.08903443e+01   0.00000000e+00   4.03619093e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.13102247e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -7.93247112e-04 
 2          10         20.00000000      8          2.09245000e+00   1.13102247e+02   0.00000000e+00   1.25368117e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.27729260e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.24896813e-03  
 2          10         20.00000000      9          2.25680000e+00   1.27729260e+02   0.00000000e+00   1.94623321e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.49447681e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   7.10963496e-04  
 2          10         20.00000000      10         2.42030000e+00   1.49447681e+02   0.00000000e+00   4.08921452e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.92761533e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -1.40714024e-03 
 2          10         20.00000000      11         2.62600000e+00   1.92761533e+02   0.00000000e+00   1.45680819e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.09955367e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.47720096e-04  
 2          10         20.00000000      12         2.87107500e+00   2.09955367e+02   0.00000000e+00   2.18993601e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.34725960e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -1.57656545e-04 
 2          10         20.00000000      13         2.99700000e+00   2.34725960e+02   0.00000000e+00   4.98197141e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.87541840e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   8.34404230e-04  
 2          10         20.00000000      14         3.24310000e+00   2.87541840e+02   1.47246804e-07   1.53029609e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.06089755e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -1.85434824e-03 
 2          10         20.00000000      15         3.41040000e+00   3.06089755e+02   1.42108547e-14   2.36502842e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.47246804e-07   3.33150260e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.78848250e-04  
 2          10         20.00000000      16         3.57615000e+00   3.33150260e+02   1.89478063e-14   4.93411935e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.42108547e-14   3.86070372e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -2.76778987e-03 
 2          10         20.00000000      17         3.78510000e+00   3.86070372e+02   8.05281767e-13   1.75173058e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.89478063e-14   4.07370063e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.71473337e-03  
 2          10         20.00000000      18         4.03302500e+00   4.07370063e+02   0.00000000e+00   2.62742536e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   8.05281767e-13   4.37673898e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.44347781e-03  
 2          10         20.00000000      19         3.99136776e+00   4.37673898e+02   0.00000000e+00   7.96077812e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   5.21275478e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -2.43135220e-03 
 2          10         20.00000000      20         4.10901151e+00   5.21275478e+02   3.53376587e-12   2.72323549e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   5.52612519e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   4.32535742e-03  
