 IPER  ISTEP           TLEN           ILYR    IROW   ICOL            XCORD               YCORD             DrawDown
 1          1          1.00000000       8          1          35         3450.00000000    -50.00000000     148.78789074        
 1          1          1.00000000       8          1          36         3550.00000000    -50.00000000     153.68108855        
 1          1          1.00000000       8          1          37         3650.00000000    -50.00000000     158.61135403        
 1          1          1.00000000       8          1          38         3750.00000000    -50.00000000     163.57951951        
 1          1          1.00000000       8          1          39         3850.00000000    -50.00000000     168.58643694        
 1          1          1.00000000       8          1          40         3950.00000000    -50.00000000     173.63296967        
 1          1          1.00000000       8          1          41         4050.00000000    -50.00000000     178.71997640        
 1          1          1.00000000       8          1          42         4150.00000000    -50.00000000     183.84828131        
 1          1          1.00000000       8          1          43         4250.00000000    -50.00000000     189.01863401        
 1          1          1.00000000       8          1          44         4350.00000000    -50.00000000     194.23189486        
 1          1          1.00000000       8          1          45         4450.00000000    -50.00000000     199.49578547        
 1          1          1.00000000       8          1          46         4550.00000000    -50.00000000     204.81798110        
 1          1          1.00000000       8          1          47         4650.00000000    -50.00000000     210.18212220        
 1          1          1.00000000       8          1          48         4750.00000000    -50.00000000     215.59512337        
 1          1          1.00000000       8          1          49         4850.00000000    -50.00000000     221.05840045        
 1          1          1.00000000       8          1          50         4950.00000000    -50.00000000     226.57340379        
 1          1          1.00000000       8          1          51         5050.00000000    -50.00000000     232.14162093        
 1          1          1.00000000       8          1          52         5150.00000000    -50.00000000     237.76456978        
 1          1          1.00000000       8          1          53         5250.00000000    -50.00000000     243.44377306        
 1          1          1.00000000       8          1          54         5350.00000000    -50.00000000     249.18069186        
 1          1          1.00000000       8          1          55         5450.00000000    -50.00000000     254.97656304        
 1          1          1.00000000       8          1          56         5550.00000000    -50.00000000     260.83199737        
 1          1          1.00000000       8          1          57         5650.00000000    -50.00000000     266.76564166        
 1          1          1.00000000       8          1          58         5750.00000000    -50.00000000     272.76355181        
 1          1          1.00000000       8          1          59         5850.00000000    -50.00000000     278.82898992        
 1          1          1.00000000       8          1          60         5950.00000000    -50.00000000     284.96486067        
 1          1          1.00000000       8          1          61         6050.00000000    -50.00000000     291.17396761        
 1          1          1.00000000       8          1          62         6150.00000000    -50.00000000     297.45914507        
 1          1          1.00000000       8          1          63         6250.00000000    -50.00000000     303.82333126        
 1          1          1.00000000       8          1          64         6350.00000000    -50.00000000     310.26961351        
 1          1          1.00000000       8          1          65         6450.00000000    -50.00000000     316.80126057        
 1          1          1.00000000       8          1          66         6550.00000000    -50.00000000     323.42174952        
 1          1          1.00000000       8          1          67         6650.00000000    -50.00000000     330.13479070        
 1          1          1.00000000       8          1          68         6750.00000000    -50.00000000     336.94435291        
 1          1          1.00000000       8          1          69         6850.00000000    -50.00000000     343.85468949        
 1          1          1.00000000       8          1          70         6950.00000000    -50.00000000     350.87036538        
 1          1          1.00000000       8          1          71         7050.00000000    -50.00000000     357.99628410        
 1          1          1.00000000       8          1          72         7150.00000000    -50.00000000     365.23771232        
 1          1          1.00000000       8          1          73         7250.00000000    -50.00000000     372.60030169        
 1          1          1.00000000       8          1          74         7350.00000000    -50.00000000     380.09016383        
 1          1          1.00000000       8          1          75         7450.00000000    -50.00000000     387.71505375        
 1          1          1.00000000       8          1          76         7550.00000000    -50.00000000     395.52887265        
 1          1          1.00000000       8          1          77         7650.00000000    -50.00000000     400.00000000        
 1          1          1.00000000       8          1          78         7750.00000000    -50.00000000     400.00000000        
 1          1          1.00000000       8          1          79         7850.00000000    -50.00000000     400.00000000        
 1          1          1.00000000       8          1          80         7950.00000000    -50.00000000     400.00000000        
 1          1          1.00000000       8          1          81         8050.00000000    -50.00000000     400.00000000        
 1          1          1.00000000       8          1          82         8150.00000000    -50.00000000     400.00000000        
 1          1          1.00000000       8          1          83         8250.00000000    -50.00000000     400.00000000        
 1          1          1.00000000       8          1          84         8350.00000000    -50.00000000     400.00000000        
 1          1          1.00000000       8          1          85         8450.00000000    -50.00000000     400.00000000        
 1          1          1.00000000       8          1          86         8550.00000000    -50.00000000     400.00000000        
 1          1          1.00000000       8          1          87         8650.00000000    -50.00000000     400.00000000        
 1          1          1.00000000       8          1          88         8750.00000000    -50.00000000     400.00000000        
 1          1          1.00000000       8          1          89         8850.00000000    -50.00000000     400.00000000        
 1          1          1.00000000       8          1          90         8950.00000000    -50.00000000     400.00000000        
 1          1          1.00000000       8          1          91         9050.00000000    -50.00000000     400.00000000        
 1          1          1.00000000       8          1          92         9150.00000000    -50.00000000     400.00000000        
 1          1          1.00000000       8          1          93         9250.00000000    -50.00000000     400.00000000        
 1          1          1.00000000       8          1          94         9350.00000000    -50.00000000     400.00000000        
 1          1          1.00000000       8          1          95         9450.00000000    -50.00000000     400.00000000        
 1          1          1.00000000       8          1          96         9550.00000000    -50.00000000     400.00000000        
 1          1          1.00000000       8          1          97         9650.00000000    -50.00000000     400.00000000        
 1          1          1.00000000       8          1          98         9750.00000000    -50.00000000     400.00000000        
 1          1          1.00000000       8          1          99         9850.00000000    -50.00000000     400.00000000        
 1          1          1.00000000       8          1          100        9950.00000000    -50.00000000     400.00000000        
 1          1          1.00000000       9          1          1          50.00000000      -50.00000000     0.00000000          
 1          1          1.00000000       9          1          2          150.00000000     -50.00000000     4.02436421          
 1          1          1.00000000       9          1          3          250.00000000     -50.00000000     8.05495584          
 1          1          1.00000000       9          1          4          350.00000000     -50.00000000     12.09662286         
 1          1          1.00000000       9          1          5          450.00000000     -50.00000000     16.15284010         
 1          1          1.00000000       9          1          6          550.00000000     -50.00000000     20.22603819         
 1          1          1.00000000       9          1          7          650.00000000     -50.00000000     24.31792796         
 1          1          1.00000000       9          1          8          750.00000000     -50.00000000     28.42974590         
 1          1          1.00000000       9          1          9          850.00000000     -50.00000000     32.56242293         
 1          1          1.00000000       9          1          10         950.00000000     -50.00000000     36.71669568         
 1          1          1.00000000       9          1          11         1050.00000000    -50.00000000     40.89317857         
 1          1          1.00000000       9          1          12         1150.00000000    -50.00000000     45.09241044         
 1          1          1.00000000       9          1          13         1250.00000000    -50.00000000     49.31488470         
 1          1          1.00000000       9          1          14         1350.00000000    -50.00000000     53.56106900         
 1          1          1.00000000       9          1          15         1450.00000000    -50.00000000     57.83141816         
 1          1          1.00000000       9          1          16         1550.00000000    -50.00000000     62.12638293         
 1          1          1.00000000       9          1          17         1650.00000000    -50.00000000     66.44641576         
 1          1          1.00000000       9          1          18         1750.00000000    -50.00000000     70.79197491         
 1          1          1.00000000       9          1          19         1850.00000000    -50.00000000     75.16352733         
 1          1          1.00000000       9          1          20         1950.00000000    -50.00000000     79.56155077         
 1          1          1.00000000       9          1          21         2050.00000000    -50.00000000     83.98653542         
 1          1          1.00000000       9          1          22         2150.00000000    -50.00000000     88.43898517         
 1          1          1.00000000       9          1          23         2250.00000000    -50.00000000     92.91941881         
 1          1          1.00000000       9          1          24         2350.00000000    -50.00000000     97.42837092         
 1          1          1.00000000       9          1          25         2450.00000000    -50.00000000     101.96639290        
 1          1          1.00000000       9          1          26         2550.00000000    -50.00000000     106.53405381        
 1          1          1.00000000       9          1          27         2650.00000000    -50.00000000     111.13194133        
 1          1          1.00000000       9          1          28         2750.00000000    -50.00000000     115.76066267        
 1          1          1.00000000       9          1          29         2850.00000000    -50.00000000     120.42084554        
 1          1          1.00000000       9          1          30         2950.00000000    -50.00000000     125.11313919        
 1          1          1.00000000       9          1          31         3050.00000000    -50.00000000     129.83821544        
 1          1          1.00000000       9          1          32         3150.00000000    -50.00000000     134.59676985        
 1          1          1.00000000       9          1          33         3250.00000000    -50.00000000     139.38952294        
 1          1          1.00000000       9          1          34         3350.00000000    -50.00000000     144.21722145        
 1          1          1.00000000       9          1          35         3450.00000000    -50.00000000     149.08063983        
 1          1          1.00000000       9          1          36         3550.00000000    -50.00000000     153.98058178        
 1          1          1.00000000       9          1          37         3650.00000000    -50.00000000     158.91788218        
 1          1          1.00000000       9          1          38         3750.00000000    -50.00000000     163.89340950        
 1          1          1.00000000       9          1          39         3850.00000000    -50.00000000     168.90806938        
 1          1          1.00000000       9          1          40         3950.00000000    -50.00000000     173.96281078        
 1          1          1.00000000       9          1          41         4050.00000000    -50.00000000     179.05863797        
 1          1          1.00000000       9          1          42         4150.00000000    -50.00000000     184.19663599        
 1          1          1.00000000       9          1          43         4250.00000000    -50.00000000     189.37802712        
 1          1          1.00000000       9          1          44         4350.00000000    -50.00000000     194.60429439        
 1          1          1.00000000       9          1          45         4450.00000000    -50.00000000     199.87738883        
 1          1          1.00000000       9          1          46         4550.00000000    -50.00000000     205.19844944        
 1          1          1.00000000       9          1          47         4650.00000000    -50.00000000     210.56732305        
 1          1          1.00000000       9          1          48         4750.00000000    -50.00000000     215.98535675        
 1          1          1.00000000       9          1          49         4850.00000000    -50.00000000     221.45393557        
 1          1          1.00000000       9          1          50         4950.00000000    -50.00000000     226.97450004        
 1          1          1.00000000       9          1          51         5050.00000000    -50.00000000     232.54855688        
 1          1          1.00000000       9          1          52         5150.00000000    -50.00000000     238.17768915        
 1          1          1.00000000       9          1          53         5250.00000000    -50.00000000     243.86357274        
 1          1          1.00000000       9          1          54         5350.00000000    -50.00000000     249.60801327        
 1          1          1.00000000       9          1          55         5450.00000000    -50.00000000     255.41303981        
 1          1          1.00000000       9          1          56         5550.00000000    -50.00000000     261.28115306        
 1          1          1.00000000       9          1          57         5650.00000000    -50.00000000     267.21599298        
 1          1          1.00000000       9          1          58         5750.00000000    -50.00000000     273.21825030        
 1          1          1.00000000       9          1          59         5850.00000000    -50.00000000     279.28962672        
 1          1          1.00000000       9          1          60         5950.00000000    -50.00000000     285.43231336        
 1          1          1.00000000       9          1          61         6050.00000000    -50.00000000     291.64878423        
 1          1          1.00000000       9          1          62         6150.00000000    -50.00000000     297.94172101        
 1          1          1.00000000       9          1          63         6250.00000000    -50.00000000     304.31399215        
 1          1          1.00000000       9          1          64         6350.00000000    -50.00000000     310.76865478        
 1          1          1.00000000       9          1          65         6450.00000000    -50.00000000     317.30896670        
 1          1          1.00000000       9          1          66         6550.00000000    -50.00000000     323.93840337        
 1          1          1.00000000       9          1          67         6650.00000000    -50.00000000     330.66067795        
 1          1          1.00000000       9          1          68         6750.00000000    -50.00000000     337.47976391        
 1          1          1.00000000       9          1          69         6850.00000000    -50.00000000     344.39991941        
 1          1          1.00000000       9          1          70         6950.00000000    -50.00000000     351.42571299        
 1          1          1.00000000       9          1          71         7050.00000000    -50.00000000     358.56204852        
 1          1          1.00000000       9          1          72         7150.00000000    -50.00000000     365.81418478        
 1          1          1.00000000       9          1          73         7250.00000000    -50.00000000     373.18773928        
 1          1          1.00000000       9          1          74         7350.00000000    -50.00000000     380.68864966        
 1          1          1.00000000       9          1          75         7450.00000000    -50.00000000     388.32299935        
 1          1          1.00000000       9          1          76         7550.00000000    -50.00000000     396.09596282        
 1          1          1.00000000       9          1          77         7650.00000000    -50.00000000     404.06824046        
 1          1          1.00000000       9          1          78         7750.00000000    -50.00000000     412.17665660        
 1          1          1.00000000       9          1          79         7850.00000000    -50.00000000     420.45794930        
 1          1          1.00000000       9          1          80         7950.00000000    -50.00000000     428.92303831        
 1          1          1.00000000       9          1          81         8050.00000000    -50.00000000     437.58433456        
 1          1          1.00000000       9          1          82         8150.00000000    -50.00000000     446.45586215        
 1          1          1.00000000       9          1          83         8250.00000000    -50.00000000     455.55347031        
 1          1          1.00000000       9          1          84         8350.00000000    -50.00000000     464.89512947        
 1          1          1.00000000       9          1          85         8450.00000000    -50.00000000     474.50131901        
 1          1          1.00000000       9          1          86         8550.00000000    -50.00000000     484.39552561        
 1          1          1.00000000       9          1          87         8650.00000000    -50.00000000     494.60488357        
 1          1          1.00000000       9          1          88         8750.00000000    -50.00000000     505.16100420        
 1          1          1.00000000       9          1          89         8850.00000000    -50.00000000     516.10106391        
 1          1          1.00000000       9          1          90         8950.00000000    -50.00000000     527.46925659        
 1          1          1.00000000       9          1          91         9050.00000000    -50.00000000     539.31877895        
 1          1          1.00000000       9          1          92         9150.00000000    -50.00000000     551.71467201        
 1          1          1.00000000       9          1          93         9250.00000000    -50.00000000     564.73853307        
 1          1          1.00000000       9          1          94         9350.00000000    -50.00000000     578.50311531        
 1          1          1.00000000       9          1          95         9450.00000000    -50.00000000     593.43807260        
 1          1          1.00000000       9          1          96         9550.00000000    -50.00000000     600.00000000        
 1          1          1.00000000       9          1          97         9650.00000000    -50.00000000     600.00000000        
 1          1          1.00000000       9          1          98         9750.00000000    -50.00000000     600.00000000        
 1          1          1.00000000       9          1          99         9850.00000000    -50.00000000     600.00000000        
 1          1          1.00000000       9          1          100        9950.00000000    -50.00000000     600.00000000        
 1          1          1.00000000       10         1          1          50.00000000      -50.00000000     0.00000000          
 1          1          1.00000000       10         1          2          150.00000000     -50.00000000     4.04226365          
 1          1          1.00000000       10         1          3          250.00000000     -50.00000000     8.08900217          
 1          1          1.00000000       10         1          4          350.00000000     -50.00000000     12.14425226         
 1          1          1.00000000       10         1          5          450.00000000     -50.00000000     16.21140971         
 1          1          1.00000000       10         1          6          550.00000000     -50.00000000     20.29320955         
 1          1          1.00000000       10         1          7          650.00000000     -50.00000000     24.39180223         
 1          1          1.00000000       10         1          8          750.00000000     -50.00000000     28.50886348         
 1          1          1.00000000       10         1          9          850.00000000     -50.00000000     32.64570412         
 1          1          1.00000000       10         1          10         950.00000000     -50.00000000     36.80336506         
 1          1          1.00000000       10         1          11         1050.00000000    -50.00000000     40.98269334         
 1          1          1.00000000       10         1          12         1150.00000000    -50.00000000     45.18440030         
 1          1          1.00000000       10         1          13         1250.00000000    -50.00000000     49.40910473         
 1          1          1.00000000       10         1          14         1350.00000000    -50.00000000     53.65736417         
 1          1          1.00000000       10         1          15         1450.00000000    -50.00000000     57.92969741         
 1          1          1.00000000       10         1          16         1550.00000000    -50.00000000     62.22660045         
 1          1          1.00000000       10         1          17         1650.00000000    -50.00000000     66.54855788         
 1          1          1.00000000       10         1          18         1750.00000000    -50.00000000     70.89605084         
 1          1          1.00000000       10         1          19         1850.00000000    -50.00000000     75.26956279         
 1          1          1.00000000       10         1          20         1950.00000000    -50.00000000     79.66958361         
 1          1          1.00000000       10         1          21         2050.00000000    -50.00000000     84.09661266         
 1          1          1.00000000       10         1          22         2150.00000000    -50.00000000     88.55116103         
 1          1          1.00000000       10         1          23         2250.00000000    -50.00000000     93.03375338         
 1          1          1.00000000       10         1          24         2350.00000000    -50.00000000     97.54492940         
 1          1          1.00000000       10         1          25         2450.00000000    -50.00000000     102.08524506        
 1          1          1.00000000       10         1          26         2550.00000000    -50.00000000     106.65527378        
 1          1          1.00000000       10         1          27         2650.00000000    -50.00000000     111.25560752        
 1          1          1.00000000       10         1          28         2750.00000000    -50.00000000     115.88685783        
 1          1          1.00000000       10         1          29         2850.00000000    -50.00000000     120.54965695        
 1          1          1.00000000       10         1          30         2950.00000000    -50.00000000     125.24465895        
 1          1          1.00000000       10         1          31         3050.00000000    -50.00000000     129.97254092        
 1          1          1.00000000       10         1          32         3150.00000000    -50.00000000     134.73400428        
 1          1          1.00000000       10         1          33         3250.00000000    -50.00000000     139.52977627        
 1          1          1.00000000       10         1          34         3350.00000000    -50.00000000     144.36061162        
 1          1          1.00000000       10         1          35         3450.00000000    -50.00000000     149.22729452        
 1          1          1.00000000       10         1          36         3550.00000000    -50.00000000     154.13064112        
 1          1          1.00000000       10         1          37         3650.00000000    -50.00000000     159.07150256        
 1          1          1.00000000       10         1          38         3750.00000000    -50.00000000     164.05076911        
 1          1          1.00000000       10         1          39         3850.00000000    -50.00000000     169.06937557        
 1          1          1.00000000       10         1          40         3950.00000000    -50.00000000     174.12830859        
 1          1          1.00000000       10         1          41         4050.00000000    -50.00000000     179.22861606        
 1          1          1.00000000       10         1          42         4150.00000000    -50.00000000     184.37141805        
 1          1          1.00000000       10         1          43         4250.00000000    -50.00000000     189.55791556        
 1          1          1.00000000       10         1          44         4350.00000000    -50.00000000     194.78938517        
 1          1          1.00000000       10         1          45         4450.00000000    -50.00000000     200.06712747        
 1          1          1.00000000       10         1          46         4550.00000000    -50.00000000     205.39230442        
 1          1          1.00000000       10         1          47         4650.00000000    -50.00000000     210.76594511        
 1          1          1.00000000       10         1          48         4750.00000000    -50.00000000     216.18924131        
 1          1          1.00000000       10         1          49         4850.00000000    -50.00000000     221.66350865        
 1          1          1.00000000       10         1          50         4950.00000000    -50.00000000     227.19016928        
 1          1          1.00000000       10         1          51         5050.00000000    -50.00000000     232.77074722        
 1          1          1.00000000       10         1          52         5150.00000000    -50.00000000     238.40687277        
 1          1          1.00000000       10         1          53         5250.00000000    -50.00000000     244.10029424        
 1          1          1.00000000       10         1          54         5350.00000000    -50.00000000     249.85289611        
 1          1          1.00000000       10         1          55         5450.00000000    -50.00000000     255.66671871        
 1          1          1.00000000       10         1          56         5550.00000000    -50.00000000     261.54396107        
 1          1          1.00000000       10         1          57         5650.00000000    -50.00000000     267.48690546        
 1          1          1.00000000       10         1          58         5750.00000000    -50.00000000     273.49757799        
 1          1          1.00000000       10         1          59         5850.00000000    -50.00000000     279.57808246        
 1          1          1.00000000       10         1          60         5950.00000000    -50.00000000     285.73070086        
 1          1          1.00000000       10         1          61         6050.00000000    -50.00000000     291.95791614        
 1          1          1.00000000       10         1          62         6150.00000000    -50.00000000     298.26241439        
 1          1          1.00000000       10         1          63         6250.00000000    -50.00000000     304.64708597        
 1          1          1.00000000       10         1          64         6350.00000000    -50.00000000     311.11503099        
 1          1          1.00000000       10         1          65         6450.00000000    -50.00000000     317.66957004        
 1          1          1.00000000       10         1          66         6550.00000000    -50.00000000     324.31425991        
 1          1          1.00000000       10         1          67         6650.00000000    -50.00000000     331.05291391        
 1          1          1.00000000       10         1          68         6750.00000000    -50.00000000     337.88962687        
 1          1          1.00000000       10         1          69         6850.00000000    -50.00000000     344.82880555        
 1          1          1.00000000       10         1          70         6950.00000000    -50.00000000     351.87520575        
 1          1          1.00000000       10         1          71         7050.00000000    -50.00000000     359.03397912        
 1          1          1.00000000       10         1          72         7150.00000000    -50.00000000     366.31073513        
 1          1          1.00000000       10         1          73         7250.00000000    -50.00000000     373.71162871        
 1          1          1.00000000       10         1          74         7350.00000000    -50.00000000     381.24349464        
 1          1          1.00000000       10         1          75         7450.00000000    -50.00000000     388.91407179        
 1          1          1.00000000       10         1          76         7550.00000000    -50.00000000     396.73241705        
 1          1          1.00000000       10         1          77         7650.00000000    -50.00000000     404.70987584        
 1          1          1.00000000       10         1          78         7750.00000000    -50.00000000     412.84939169        
 1          1          1.00000000       10         1          79         7850.00000000    -50.00000000     421.16237184        
 1          1          1.00000000       10         1          80         7950.00000000    -50.00000000     429.66095000        
 1          1          1.00000000       10         1          81         8050.00000000    -50.00000000     438.35838494        
 1          1          1.00000000       10         1          82         8150.00000000    -50.00000000     447.26940069        
 1          1          1.00000000       10         1          83         8250.00000000    -50.00000000     456.41052590        
 1          1          1.00000000       10         1          84         8350.00000000    -50.00000000     465.80047219        
 1          1          1.00000000       10         1          85         8450.00000000    -50.00000000     475.46058545        
 1          1          1.00000000       10         1          86         8550.00000000    -50.00000000     485.41540541        
 1          1          1.00000000       10         1          87         8650.00000000    -50.00000000     495.69337662        
 1          1          1.00000000       10         1          88         8750.00000000    -50.00000000     506.32776906        
 1          1          1.00000000       10         1          89         8850.00000000    -50.00000000     517.35789098        
 1          1          1.00000000       10         1          90         8950.00000000    -50.00000000     528.83071518        
 1          1          1.00000000       10         1          91         9050.00000000    -50.00000000     540.80310084        
 1          1          1.00000000       10         1          92         9150.00000000    -50.00000000     553.34488766        
 1          1          1.00000000       10         1          93         9250.00000000    -50.00000000     566.54326408        
 1          1          1.00000000       10         1          94         9350.00000000    -50.00000000     580.50875763        
 1          1          1.00000000       10         1          95         9450.00000000    -50.00000000     595.37974578        
 1          1          1.00000000       10         1          96         9550.00000000    -50.00000000     611.66569703        
 1          1          1.00000000       10         1          97         9650.00000000    -50.00000000     629.40586981        
 1          1          1.00000000       10         1          98         9750.00000000    -50.00000000     649.21901699        
 1          1          1.00000000       10         1          99         9850.00000000    -50.00000000     672.06465532        
 1          1          1.00000000       10         1          100        9950.00000000    -50.00000000     0.00000000          
